City_ID,City,Country,Date,Lat,Lon,Wx_Desc,Max_Temp_(F),Humidity_%,Cloud_%,Wind_Spd
234,Esmeraldas,BR,2022-03-20 23:36:36,-19.7625,-44.3139,overcast clouds,81.46,62,100,5.19
235,Joensuu,FI,2022-03-20 23:36:37,62.6012,29.7632,clear sky,37.89,65,0,3.44
236,Verkhnevilyuysk,RU,2022-03-20 23:36:38,63.4453,120.3167,overcast clouds,13.06,95,97,3.02
237,Sitka,US,2022-03-20 23:34:55,57.0531,-135.33,overcast clouds,40.89,60,100,11.5
238,Karymskoye,RU,2022-03-20 23:36:38,51.6167,114.35,clear sky,9.14,85,8,4.21
239,Havelock,US,2022-03-20 23:36:39,34.8791,-76.9013,clear sky,64.4,41,0,19.57
240,Kungurtug,RU,2022-03-20 23:35:08,50.5994,97.5228,few clouds,-8.95,94,12,2.17
241,Urusha,RU,2022-03-20 23:36:39,54.05,122.9,scattered clouds,4.86,86,41,1.9
242,Aasiaat,GL,2022-03-20 23:36:40,68.7098,-52.8699,scattered clouds,-19.1,99,41,6.11
243,Kurchum,KZ,2022-03-20 23:36:40,48.5722,83.6542,overcast clouds,9.88,90,99,1.36
244,Sao Jose Da Tapera,BR,2022-03-20 23:36:41,-9.5583,-37.3811,broken clouds,77.83,72,57,12.12
245,Gat,IL,2022-03-20 23:36:41,31.61,34.7642,overcast clouds,49.41,100,92,9.8
246,Tacuarembo,UY,2022-03-20 23:36:41,-31.7333,-55.9833,clear sky,56.97,49,0,11.92
247,Fort-Shevchenko,KZ,2022-03-20 23:36:42,44.5086,50.263,few clouds,30.11,57,12,7.4
248,Egvekinot,RU,2022-03-20 23:36:42,66.3167,-179.1667,few clouds,-0.58,79,18,2.3
249,Bilibino,RU,2022-03-20 23:36:43,68.0546,166.4372,broken clouds,10.0,73,69,3.4
250,Abalak,RU,2022-03-20 23:36:43,58.1286,68.5944,overcast clouds,24.57,96,100,6.08
251,Bosaso,SO,2022-03-20 23:32:49,11.2842,49.1816,clear sky,76.64,63,2,6.71
252,Celestun,MX,2022-03-20 23:36:44,20.8667,-90.4,scattered clouds,80.02,75,44,16.04
253,Cap-Aux-Meules,CA,2022-03-20 23:36:44,47.3821,-61.8597,mist,30.25,100,100,12.66
254,Biak,ID,2022-03-20 23:36:45,-0.9131,122.8766,overcast clouds,78.17,82,100,0.89
255,Fort Stewart,US,2022-03-20 23:36:45,31.8722,-81.61,clear sky,69.89,56,0,8.05
256,Alofi,NU,2022-03-20 23:36:46,-19.0595,-169.9187,overcast clouds,85.89,70,96,11.5
257,Camargo,MX,2022-03-20 23:35:20,27.6667,-105.1667,overcast clouds,83.23,7,92,29.71
258,Boz,FR,2022-03-20 23:36:47,46.4071,4.9109,overcast clouds,49.14,66,95,6.53
259,Nemuro,JP,2022-03-20 23:36:47,43.3236,145.575,overcast clouds,30.54,68,98,7.05
260,Lipin Bor,RU,2022-03-20 23:36:47,60.2622,37.9763,broken clouds,27.46,96,62,8.99
261,Terrace,CA,2022-03-20 23:34:43,54.5163,-128.6035,light rain and snow,33.71,100,100,2.3
262,Camiri,BO,2022-03-20 23:36:48,-20.05,-63.5167,overcast clouds,66.7,77,100,1.66
263,Maceio,BR,2022-03-20 23:36:49,-9.6658,-35.7353,broken clouds,78.24,83,75,5.75
264,Adrar,MR,2022-03-20 23:36:49,20.5022,-10.0711,clear sky,72.5,16,0,8.86
265,Mangrol,IN,2022-03-20 23:36:50,21.1167,70.1167,few clouds,74.19,74,16,11.43
266,Yumen,CN,2022-03-20 23:36:50,40.2833,97.2,broken clouds,29.46,38,60,17.27
267,Rafaela,AR,2022-03-20 23:36:51,-31.2503,-61.4867,broken clouds,64.98,49,71,4.0
268,Miri,MY,2022-03-20 23:34:10,4.4148,114.0089,scattered clouds,75.34,94,40,4.61
269,Beringovskiy,RU,2022-03-20 23:37:51,63.05,179.3167,broken clouds,19.22,63,61,4.38
270,Alice Springs,AU,2022-03-20 23:34:46,-23.7,133.8833,clear sky,78.35,31,0,4.61
271,Souillac,MU,2022-03-20 23:37:52,-20.5167,57.5167,light rain,77.38,100,75,3.44
272,Aktau,KZ,2022-03-20 23:37:53,43.65,51.2,clear sky,19.98,61,1,10.25
273,Sao Filipe,CV,2022-03-20 23:37:53,14.8961,-24.4956,clear sky,69.78,71,6,10.65
274,Buturlino,RU,2022-03-20 23:37:53,55.5667,44.8974,overcast clouds,34.56,88,99,12.77
275,Novobiryusinskiy,RU,2022-03-20 23:37:54,56.9578,97.7076,overcast clouds,18.16,86,100,9.08
276,Coquimbo,CL,2022-03-20 23:33:16,-29.9533,-71.3436,few clouds,60.53,82,20,9.22
277,San Cristobal,VE,2022-03-20 23:37:55,7.7669,-72.225,broken clouds,73.58,74,75,1.68
278,Sola,VU,2022-03-20 23:37:55,-13.8833,167.55,overcast clouds,81.14,78,100,16.37
279,Belaya Gora,RU,2022-03-20 23:37:55,68.5333,146.4167,broken clouds,-0.24,93,76,3.15
280,Hamilton,US,2022-03-20 23:37:56,39.1834,-84.5333,clear sky,61.65,46,0,6.91
281,Omis,HR,2022-03-20 23:37:56,43.4447,16.6886,clear sky,44.53,50,1,6.49
282,Kadyy,RU,2022-03-20 23:37:57,57.787,43.1903,broken clouds,36.27,88,79,12.19
283,Katherine,AU,2022-03-20 23:37:57,-14.4667,132.2667,overcast clouds,82.72,69,93,1.14
284,Katsuura,JP,2022-03-20 23:37:58,35.1333,140.3,overcast clouds,45.73,90,100,15.05
285,Crestview,US,2022-03-20 23:37:58,30.7621,-86.5705,clear sky,75.11,21,0,8.05
286,Necochea,AR,2022-03-20 23:37:59,-38.5473,-58.7368,broken clouds,54.36,58,61,18.3
287,Cabo San Lucas,MX,2022-03-20 23:33:59,22.8909,-109.9124,scattered clouds,88.9,38,40,17.27
288,Saint-Augustin,CA,2022-03-20 23:37:59,51.226,-58.6502,snow,20.97,94,100,27.69
289,Saldanha,ZA,2022-03-20 23:37:59,-33.0117,17.9442,clear sky,66.25,93,3,11.83
290,Paita,PE,2022-03-20 23:38:00,-5.0892,-81.1144,scattered clouds,75.65,74,35,16.06
291,Rolla,US,2022-03-20 23:38:00,37.9514,-91.7713,clear sky,73.54,23,0,12.66
292,Castro,BR,2022-03-20 23:38:01,-24.7911,-50.0119,overcast clouds,59.0,95,100,8.5
293,Sur,OM,2022-03-20 23:33:51,22.5667,59.5289,clear sky,73.24,55,0,7.9
294,Cidreira,BR,2022-03-20 23:38:01,-30.1811,-50.2056,overcast clouds,66.78,57,93,10.76
295,Bathsheba,BB,2022-03-20 23:38:02,13.2167,-59.5167,broken clouds,77.61,73,75,19.57
296,Bouar,CF,2022-03-20 23:38:02,5.934,15.596,scattered clouds,69.94,38,48,4.21
297,Gobabis,NA,2022-03-20 23:38:02,-22.45,18.9667,overcast clouds,68.5,71,91,8.14
298,Khandwa,IN,2022-03-20 23:38:03,21.8333,76.3333,broken clouds,78.6,21,61,3.78
299,Samarai,PG,2022-03-20 23:38:03,-10.6167,150.6667,overcast clouds,86.36,68,93,17.43
300,Okha,RU,2022-03-20 23:38:04,53.5739,142.9478,broken clouds,10.94,87,82,19.98
301,Boulder City,US,2022-03-20 23:38:04,35.9786,-114.8325,broken clouds,70.45,13,75,11.5
302,Cervo,ES,2022-03-20 23:38:04,43.6702,-7.4101,overcast clouds,53.96,72,96,4.5
303,Sankheda,IN,2022-03-20 23:38:05,22.1667,73.5833,few clouds,74.98,31,15,4.14
304,Gladstone,AU,2022-03-20 23:38:05,-23.85,151.25,clear sky,82.78,61,2,9.22
305,Warri,NG,2022-03-20 23:38:06,5.5167,5.75,overcast clouds,79.12,85,100,2.93
306,Agadez,NE,2022-03-20 23:38:06,19.75,10.25,clear sky,77.56,14,2,8.72
307,Chumikan,RU,2022-03-20 23:38:06,54.7183,135.315,scattered clouds,7.9,81,27,20.4
308,Yeppoon,AU,2022-03-20 23:38:07,-23.1333,150.7333,scattered clouds,76.78,66,36,10.87
309,Caravelas,BR,2022-03-20 23:38:07,-17.7125,-39.2481,few clouds,76.51,84,14,4.61
310,Hammerfest,NO,2022-03-20 23:38:08,70.6634,23.6821,clear sky,43.25,61,0,5.75
311,Klaksvik,FO,2022-03-20 23:38:08,62.2266,-6.589,overcast clouds,45.52,92,100,20.54
312,Mersing,MY,2022-03-20 23:38:09,2.4312,103.8405,light rain,73.31,94,97,2.3
313,Shanghai,CN,2022-03-20 23:36:00,31.2222,121.4581,overcast clouds,48.07,76,100,8.95
314,Kaitangata,NZ,2022-03-20 23:39:10,-46.2817,169.8464,few clouds,62.65,67,20,7.02
315,Yamada,JP,2022-03-20 23:39:10,39.4667,141.95,scattered clouds,40.21,54,26,9.42
316,Buta,CD,2022-03-20 23:39:10,2.7858,24.73,overcast clouds,69.71,95,93,2.73
317,Peniche,PT,2022-03-20 23:39:11,39.3558,-9.3811,broken clouds,52.11,91,83,15.75
318,Khandyga,RU,2022-03-20 23:39:11,62.6667,135.6,broken clouds,-1.23,93,66,1.14
319,Omsukchan,RU,2022-03-20 23:39:12,62.5333,155.8,overcast clouds,19.06,91,100,9.19
320,Airai,TL,2022-03-20 23:39:12,-8.9266,125.4092,broken clouds,69.17,67,79,0.25
321,Wanaka,NZ,2022-03-20 23:37:59,-44.7,169.15,overcast clouds,61.11,69,95,1.99
322,Kango,GA,2022-03-20 23:39:13,0.1943,10.0951,light rain,74.62,97,99,1.52
323,De-Kastri,RU,2022-03-20 23:39:13,51.4667,140.7833,broken clouds,20.52,80,80,8.14
324,Tateyama,JP,2022-03-20 23:39:14,34.9833,139.8667,overcast clouds,51.1,84,100,12.97
325,Patuli,IN,2022-03-20 23:39:14,23.55,88.25,scattered clouds,70.0,92,49,6.91
326,Fort Nelson,CA,2022-03-20 23:39:14,58.8053,-122.7002,broken clouds,26.19,74,75,5.75
327,Mackay,AU,2022-03-20 23:39:15,-21.15,149.2,broken clouds,83.68,74,75,11.5
328,Atambua,ID,2022-03-20 23:39:15,-9.1061,124.8925,overcast clouds,78.8,76,97,0.6
329,Koudougou,BF,2022-03-20 23:39:16,12.25,-2.3667,overcast clouds,88.34,38,100,6.49
330,Berberati,CF,2022-03-20 23:39:16,4.2612,15.7922,broken clouds,73.85,45,54,1.99
331,Kuzovatovo,RU,2022-03-20 23:39:16,53.5468,47.6866,light snow,32.59,97,92,11.79
332,Nyurba,RU,2022-03-20 23:39:17,63.2842,118.3319,overcast clouds,11.95,97,96,2.86
333,Aksha,RU,2022-03-20 23:39:17,50.2814,113.2867,clear sky,14.99,68,8,7.87
334,Doha,QA,2022-03-20 23:39:18,25.2867,51.5333,clear sky,69.78,37,0,6.91
335,Korla,CN,2022-03-20 23:39:18,41.7597,86.1469,overcast clouds,41.38,59,100,9.22
336,Kathmandu,NP,2022-03-20 23:39:19,27.7167,85.3167,few clouds,61.02,88,20,3.44
337,Songea,TZ,2022-03-20 23:39:19,-10.6833,35.65,overcast clouds,62.06,99,98,2.15
338,Bria,CF,2022-03-20 23:39:19,6.5423,21.9863,broken clouds,76.35,30,74,0.92
339,Deer Lake,CA,2022-03-20 23:39:20,49.1667,-57.4316,overcast clouds,28.26,86,100,13.8
340,Samana,DO,2022-03-20 23:39:20,19.2056,-69.3369,few clouds,78.76,79,18,10.38
341,Tunceli,TR,2022-03-20 23:39:21,39.1083,39.5471,broken clouds,16.21,80,62,6.13
342,San Lawrenz,MT,2022-03-20 23:39:21,36.0553,14.204,broken clouds,49.41,72,73,1.99
343,Pathein,MM,2022-03-20 23:39:22,16.7833,94.7333,broken clouds,76.86,68,83,3.2
344,Baykit,RU,2022-03-20 23:39:22,61.67,96.37,overcast clouds,19.99,91,100,8.01
345,Sayyan,YE,2022-03-20 23:39:22,15.1718,44.3244,clear sky,57.72,55,9,1.59
346,Antalaha,MG,2022-03-20 23:39:23,-14.9003,50.2788,overcast clouds,75.4,92,100,5.95
347,Talnakh,RU,2022-03-20 23:39:27,69.4865,88.3972,light snow,4.21,98,94,1.19
348,Manutuke,NZ,2022-03-20 23:39:28,-38.6833,177.9167,light rain,65.64,85,100,13.94
349,Tchollire,CM,2022-03-20 23:39:28,8.4022,14.1698,scattered clouds,76.44,18,35,2.95
350,Douglas,US,2022-03-20 23:39:28,41.3,-96.167,clear sky,76.3,20,0,23.02
351,Acajutla,SV,2022-03-20 23:39:29,13.5928,-89.8275,scattered clouds,82.89,69,48,4.12
352,Predivinsk,RU,2022-03-20 23:39:29,57.0669,93.4378,overcast clouds,14.54,88,100,8.01
353,Pasni,PK,2022-03-20 23:39:29,25.2631,63.471,clear sky,75.2,64,0,6.67
354,Chandur,IN,2022-03-20 23:39:30,19.7333,79.1833,scattered clouds,80.4,31,47,1.41
355,Onufriyivka,UA,2022-03-20 23:40:30,48.9072,33.4487,few clouds,31.95,83,15,5.14
356,Lagoa,PT,2022-03-20 23:40:31,39.05,-27.9833,overcast clouds,56.75,67,100,25.14
357,Abakaliki,NG,2022-03-20 23:40:31,6.3163,8.1169,few clouds,82.53,69,17,10.31
358,Kapit,MY,2022-03-20 23:40:32,2.0167,112.9333,overcast clouds,74.26,96,100,1.3
359,Parbhani,IN,2022-03-20 23:40:32,19.2667,76.7833,overcast clouds,81.84,18,99,3.85
360,Winchester,GB,2022-03-20 23:40:32,51.0651,-1.3187,clear sky,39.97,65,1,1.14
361,Chingirlau,KZ,2022-03-20 23:40:33,51.095,54.0814,overcast clouds,24.48,94,100,15.14
362,Asau,RO,2022-03-20 23:40:33,46.4333,26.4,scattered clouds,29.32,75,39,5.39
363,Port Hardy,CA,2022-03-20 23:40:34,50.6996,-127.4199,light rain,42.8,87,100,21.85
364,Bethel,US,2022-03-20 23:40:34,41.3712,-73.414,overcast clouds,52.11,73,92,12.39
365,Morehead,US,2022-03-20 23:36:07,37.2711,-87.1764,clear sky,65.95,24,0,0.0
366,Whitehorse,CA,2022-03-20 23:40:34,60.7161,-135.0538,broken clouds,36.1,40,75,4.61
367,Tautira,PF,2022-03-20 23:40:35,-17.7333,-149.15,few clouds,82.15,68,23,17.98
368,Truro,GB,2022-03-20 23:40:35,50.2653,-5.0544,overcast clouds,48.96,76,85,16.11
369,San Quintin,MX,2022-03-20 23:40:36,30.4833,-115.95,scattered clouds,59.25,75,48,21.03
370,Djibo,BF,2022-03-20 23:40:36,14.1022,-1.6306,broken clouds,86.18,16,72,3.47
371,Yazman,PK,2022-03-20 23:40:36,29.1212,71.7446,clear sky,78.04,20,0,4.7
372,Panguipulli,CL,2022-03-20 23:40:37,-39.6333,-72.3333,overcast clouds,52.0,98,95,1.83
373,Petropavlovsk-Kamchatskiy,RU,2022-03-20 23:40:37,53.0452,158.6483,light shower sleet,32.59,100,100,8.95
374,Labuhan,ID,2022-03-20 23:40:38,-6.8844,112.2051,overcast clouds,80.02,80,99,2.3
375,Ulladulla,AU,2022-03-20 23:40:38,-35.35,150.4667,overcast clouds,68.9,73,90,5.73
376,Komsomolskiy,UZ,2022-03-20 23:40:39,40.4272,71.7189,mist,41.72,81,75,2.3
377,Denizli,TR,2022-03-20 23:40:39,37.8402,29.0698,few clouds,31.03,72,22,3.29
378,Eydhafushi,MV,2022-03-20 23:40:39,5.1033,73.0708,broken clouds,83.44,66,82,13.13
379,Ennis,IE,2022-03-20 23:40:40,52.8436,-8.9864,broken clouds,48.13,87,75,3.44
380,Shache,CN,2022-03-20 23:39:42,38.4167,77.2406,scattered clouds,50.72,45,33,4.34
381,San Vicente,AR,2022-03-20 23:40:41,-26.6167,-54.1333,clear sky,62.78,66,0,4.63
382,Hit,IQ,2022-03-20 23:40:41,33.6416,42.8251,broken clouds,46.78,20,73,9.95
383,Rio Gallegos,AR,2022-03-20 23:40:42,-51.6226,-69.2181,clear sky,60.85,51,0,5.75
384,Padang,ID,2022-03-20 23:36:09,-0.9492,100.3543,overcast clouds,73.45,83,100,3.49
385,Constitucion,CL,2022-03-20 23:40:42,-35.3333,-72.4167,overcast clouds,55.76,83,100,5.21
386,Mayo,US,2022-03-20 23:40:43,38.8876,-76.5119,scattered clouds,53.55,56,40,16.11
387,Plettenberg Bay,ZA,2022-03-20 23:40:43,-34.0527,23.3716,few clouds,65.37,95,11,2.73
388,Honavar,IN,2022-03-20 23:40:43,14.2833,74.45,overcast clouds,78.19,82,97,2.39
389,Acapulco,MX,2022-03-20 23:37:12,16.8634,-99.8901,smoke,82.22,69,0,9.22
390,Zeya,RU,2022-03-20 23:40:44,53.75,127.2667,scattered clouds,9.03,81,29,2.48
391,Fare,PF,2022-03-20 23:40:44,-16.7,-151.0167,clear sky,82.69,71,8,20.09
392,Guerrero Negro,MX,2022-03-20 23:40:45,27.9769,-114.0611,scattered clouds,61.72,65,35,24.09
393,Nelson Bay,AU,2022-03-20 23:40:45,-32.7167,152.15,overcast clouds,75.11,62,98,4.0
394,Mecca,SA,2022-03-20 23:40:46,21.4267,39.8261,clear sky,71.01,73,2,2.82
395,Ekhabi,RU,2022-03-20 23:40:46,53.5102,142.9671,broken clouds,11.23,86,78,19.82
396,Lanzhou,CN,2022-03-20 23:40:46,36.0564,103.7922,overcast clouds,40.75,62,100,3.71
397,Marawi,PH,2022-03-20 23:40:47,7.9986,124.2928,overcast clouds,73.53,82,92,2.53
398,Goulburn,AU,2022-03-20 23:40:47,-34.75,149.7167,few clouds,64.44,65,23,6.93
399,Isangel,VU,2022-03-20 23:40:48,-19.55,169.2667,heavy intensity rain,83.48,79,100,19.15
400,Alice Town,BS,2022-03-20 23:40:48,25.7167,-79.3,clear sky,77.34,76,1,17.38
401,Ayan,RU,2022-03-20 23:40:48,56.45,138.1667,clear sky,15.76,69,10,9.84
402,Atbasar,KZ,2022-03-20 23:41:49,51.8,68.3333,overcast clouds,6.89,91,100,19.53
403,Cockburn Town,TC,2022-03-20 23:41:49,21.4612,-71.1419,clear sky,78.06,68,2,16.8
404,Kayerkan,RU,2022-03-20 23:41:50,69.3497,87.7602,overcast clouds,3.52,91,94,2.55
405,Prince Rupert,CA,2022-03-20 23:41:50,54.3161,-130.3201,overcast clouds,42.89,70,100,40.29
406,Leshukonskoye,RU,2022-03-20 23:41:51,64.8989,45.7622,broken clouds,25.56,80,72,10.94
407,Kununurra,AU,2022-03-20 23:37:21,-15.7667,128.7333,broken clouds,80.58,74,80,3.44
408,Borogontsy,RU,2022-03-20 23:41:51,62.6683,131.1683,overcast clouds,6.1,89,93,4.38
409,Tiznit,MA,2022-03-20 23:41:51,29.5833,-9.5,overcast clouds,53.73,79,95,5.5
410,Tulsipur,NP,2022-03-20 23:41:52,28.131,82.2973,scattered clouds,68.09,33,40,6.2
411,Chalchihuites,MX,2022-03-20 23:41:53,23.4833,-103.8833,broken clouds,67.59,7,55,25.03
412,Tsabong,BW,2022-03-20 23:41:53,-26.0217,22.401,overcast clouds,69.89,69,85,5.86
413,Lebyazhye,RU,2022-03-20 23:41:54,55.2689,66.4947,light snow,21.92,96,100,11.95
414,Callaguip,PH,2022-03-20 23:41:54,18.0714,120.4867,broken clouds,77.02,88,75,4.61
415,Santa Rosalia,MX,2022-03-20 23:41:54,27.3167,-112.2833,few clouds,70.9,42,15,22.19
416,Faya,SA,2022-03-20 23:41:55,18.3851,42.4509,clear sky,60.91,70,1,5.14
417,Esperance,AU,2022-03-20 23:41:55,-33.8667,121.9,broken clouds,69.64,91,77,19.01
418,Batemans Bay,AU,2022-03-20 23:41:56,-35.7167,150.1833,broken clouds,68.09,65,53,3.4
419,College,US,2022-03-20 23:37:22,64.8569,-147.8028,scattered clouds,19.08,52,40,8.05
420,San Rafael,AR,2022-03-20 23:41:56,-34.6177,-68.3301,clear sky,67.53,41,0,15.26
421,Maldonado,UY,2022-03-20 23:41:57,-34.6667,-54.9167,clear sky,56.59,77,1,4.88
422,Chapais,CA,2022-03-20 23:41:57,49.7834,-74.8492,overcast clouds,37.18,89,92,9.82
423,Shahrud,IR,2022-03-20 23:41:57,36.4182,54.9763,overcast clouds,39.45,74,97,12.08
424,Teresopolis,BR,2022-03-20 23:41:58,-22.4122,-42.9656,heavy intensity rain,64.02,98,100,3.4
425,Xinyu,CN,2022-03-20 23:41:58,27.8043,114.9334,overcast clouds,50.92,89,100,4.29
426,Ballina,AU,2022-03-20 23:41:58,-28.8667,153.5667,scattered clouds,74.79,70,33,12.66
427,Aden,YE,2022-03-20 23:41:59,12.7794,45.0367,scattered clouds,77.41,76,33,10.94
428,Sinnamary,GF,2022-03-20 23:41:59,5.3833,-52.95,overcast clouds,77.49,83,99,12.55
429,Zhigansk,RU,2022-03-20 23:42:00,66.7697,123.3711,overcast clouds,7.74,92,100,17.87
430,Tirat Karmel,IL,2022-03-20 23:42:00,32.7617,34.9719,overcast clouds,46.58,64,99,6.4
431,Auki,SB,2022-03-20 23:42:00,-8.7676,160.7034,scattered clouds,86.52,62,49,3.06
432,Katobu,ID,2022-03-20 23:42:01,-4.9408,122.5276,overcast clouds,78.96,88,100,2.17
433,Tabuk,PH,2022-03-20 23:42:01,17.4189,121.4443,scattered clouds,77.38,83,27,4.32
434,Matara,LK,2022-03-20 23:42:02,5.9485,80.5353,few clouds,76.62,92,18,7.27
435,Lannion,FR,2022-03-20 23:42:02,48.75,-3.4167,overcast clouds,48.18,86,98,10.36
436,Dzaoudzi,YT,2022-03-20 23:42:03,-12.7887,45.2699,few clouds,80.49,89,20,5.75
437,Shingu,JP,2022-03-20 23:42:03,33.7333,135.9833,overcast clouds,51.82,55,100,2.77
438,Otradnoye,RU,2022-03-20 23:42:03,59.7775,30.8181,overcast clouds,36.03,98,99,5.97
439,Kalakamati,BW,2022-03-20 23:42:04,-20.5929,27.3121,clear sky,60.62,56,9,12.48
440,Haines Junction,CA,2022-03-20 23:42:04,60.7522,-137.5108,overcast clouds,35.55,41,96,5.75
441,Lebowakgomo,ZA,2022-03-20 23:42:05,-24.2,29.5,clear sky,59.9,63,7,4.5
442,Nerchinskiy Zavod,RU,2022-03-20 23:42:05,51.3088,119.61,broken clouds,2.91,91,62,2.86
443,Magnitka,RU,2022-03-20 23:42:06,55.3475,59.6961,light snow,25.88,96,100,8.68
444,Quang Ngai,VN,2022-03-20 23:42:06,15.1167,108.8,broken clouds,76.68,83,81,4.27
445,Honiara,SB,2022-03-20 23:42:06,-9.4333,159.95,broken clouds,83.61,77,82,2.82
446,Ucluelet,CA,2022-03-20 23:42:07,48.9329,-125.5528,moderate rain,44.1,91,100,3.0
447,Tikrit,IQ,2022-03-20 23:43:07,34.6071,43.6782,overcast clouds,44.85,25,97,10.09
448,Bambous Virieux,MU,2022-03-20 23:43:08,-20.3428,57.7575,light rain,77.25,100,75,3.44
449,Vardo,NO,2022-03-20 23:43:08,70.3705,31.1107,overcast clouds,35.31,85,100,13.22
450,Calvinia,ZA,2022-03-20 23:43:09,-31.4707,19.776,broken clouds,72.39,52,51,0.67
451,Smithers,CA,2022-03-20 23:43:09,54.7804,-127.1743,light snow,35.92,69,100,9.22
452,Svirstroy,RU,2022-03-20 23:43:09,60.7999,33.7248,overcast clouds,27.19,99,85,5.44
453,Bodrum,TR,2022-03-20 23:43:10,37.0383,27.4292,clear sky,40.93,63,10,10.16
454,Taitung,TW,2022-03-20 23:43:10,22.7583,121.1444,broken clouds,71.87,100,75,4.61
455,Grindavik,IS,2022-03-20 23:43:11,63.8424,-22.4338,broken clouds,34.27,75,75,0.0
456,Yaan,NG,2022-03-20 23:43:11,7.3833,8.5667,scattered clouds,84.02,55,27,10.98
457,Champerico,GT,2022-03-20 23:43:12,14.3,-91.9167,clear sky,91.94,64,8,7.83
458,Innisfail,AU,2022-03-20 23:43:12,-17.5333,146.0333,overcast clouds,81.84,66,89,9.35
459,Shimoda,JP,2022-03-20 23:43:13,34.6667,138.95,overcast clouds,50.36,75,100,9.19
460,Rafsanjan,IR,2022-03-20 23:43:13,30.4067,55.9939,clear sky,62.49,16,1,7.47
461,Port-Gentil,GA,2022-03-20 23:43:14,-0.7193,8.7815,light rain,81.16,79,87,8.55
462,Vrangel,RU,2022-03-20 23:43:14,42.7297,133.0839,clear sky,30.43,53,1,8.08
463,Galle,LK,2022-03-20 23:43:14,6.0367,80.217,few clouds,79.52,86,22,10.07
464,Skibbereen,IE,2022-03-20 23:43:15,51.55,-9.2667,overcast clouds,50.11,96,95,9.98
465,Pedernales,DO,2022-03-20 23:43:15,18.0384,-71.744,few clouds,79.07,67,15,8.48
466,Luwuk,ID,2022-03-20 23:43:16,-0.9516,122.7875,overcast clouds,80.76,80,100,0.85
467,Urla,TR,2022-03-20 23:43:16,38.3229,26.764,clear sky,36.0,67,1,17.76
